"Row","Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Month","Year","Ozone","PM2.5"
2112,2019-10-16,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,23
2113,2019-10-17,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,8
2114,2019-10-18,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,12
2115,2019-10-19,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,29
2116,2019-10-22,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,15
2117,2019-10-23,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,12
2118,2019-10-24,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,18
2119,2019-10-25,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,31
2120,2019-10-26,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,30
2121,2019-10-27,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,10
2122,2019-10-28,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,17
2123,2019-10-29,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,29
2124,2019-10-30,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,23
2125,2019-10-31,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2019,NA,8
2126,2019-11-01,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,9
2127,2019-11-02,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,28
2128,2019-11-03,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,19
2129,2019-11-04,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,33
2130,2019-11-05,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,36
2131,2019-11-06,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,49
2132,2019-11-07,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,40
2133,2019-11-08,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,17
2134,2019-11-09,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,31
2135,2019-11-10,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,49
2136,2019-11-11,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,41
2137,2019-11-12,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,24
2138,2019-11-13,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,15
2139,2019-11-14,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,38
2140,2019-11-15,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,44
2141,2019-11-16,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,29
2142,2019-11-17,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,14
2143,2019-11-18,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,25
2144,2019-11-19,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,30
2145,2019-11-20,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,40
2146,2019-11-21,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,39
2147,2019-11-22,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,54
2148,2019-11-23,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,20
2149,2019-11-24,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,10
2150,2019-11-25,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,25
2151,2019-11-26,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,46
2152,2019-11-27,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,51
2153,2019-11-28,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,9
2154,2019-11-29,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,17
2155,2019-11-30,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2019,NA,42
2156,2019-12-01,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,25
2157,2019-12-02,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,8
2158,2019-12-03,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,7
2159,2019-12-04,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,14
2160,2019-12-05,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,25
2161,2019-12-06,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,39
2162,2019-12-07,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,40
2163,2019-12-08,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,32
2164,2019-12-09,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,35
2165,2019-12-10,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,26
2166,2019-12-11,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,12
2167,2019-12-12,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,27
2168,2019-12-13,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,23
2169,2019-12-14,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,5
2170,2019-12-15,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,21
2171,2019-12-16,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,45
2172,2019-12-17,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,9
2173,2019-12-18,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,10
2174,2019-12-19,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,31
2175,2019-12-20,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,41
2176,2019-12-21,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,52
2177,2019-12-22,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,70
2178,2019-12-23,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,49
2179,2019-12-24,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,14
2180,2019-12-25,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,39
2181,2019-12-26,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,48
2182,2019-12-27,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,47
2183,2019-12-28,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,40
2184,2019-12-29,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,31
2185,2019-12-30,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,9
2186,2019-12-31,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2019,NA,14
2187,2019-01-01,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,8
2188,2019-01-02,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,10
2189,2019-01-03,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,15
2190,2019-01-04,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,16
2191,2019-01-05,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,3
2192,2019-01-06,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,6
2193,2019-01-07,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,10
2194,2019-01-08,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,21
2195,2019-01-09,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,2
2196,2019-01-10,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,8
2197,2019-01-11,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,11
2198,2019-01-12,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,17
2199,2019-01-13,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,3
2200,2019-01-14,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,21
2201,2019-01-15,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,24
2202,2019-01-16,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,30
2203,2019-01-17,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,21
2204,2019-01-18,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,21
2205,2019-01-19,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,20
2206,2019-01-20,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,9
2207,2019-01-21,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,1
2208,2019-01-22,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,5
2209,2019-01-23,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,11
2210,2019-01-24,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,0
2211,2019-01-25,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,10
2212,2019-01-26,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,13
2213,2019-01-27,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,27
2214,2019-01-28,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,15
2215,2019-01-29,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,18
2216,2019-01-30,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,8
2217,2019-01-31,"Leggett","Edgecombe",35.988278,-77.5843,1,2019,NA,10
2218,2019-02-01,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,25
2219,2019-02-02,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,42
2220,2019-02-03,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,38
2221,2019-02-04,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,43
2222,2019-02-05,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,30
2223,2019-02-06,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,46
2224,2019-02-07,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,43
2225,2019-02-08,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,35
2226,2019-02-09,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,5
2227,2019-02-10,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,16
2228,2019-02-11,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,5
2229,2019-02-12,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,4
2230,2019-02-13,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,0
2231,2019-02-14,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,5
2232,2019-02-15,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,18
2233,2019-02-16,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,20
2234,2019-02-17,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,22
2235,2019-02-18,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,9
2236,2019-02-19,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,12
2237,2019-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,6
2238,2019-02-21,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,14
2239,2019-02-22,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,7
2240,2019-02-23,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,11
2241,2019-02-24,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,10
2242,2019-02-25,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,0
2243,2019-02-26,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,9
2244,2019-02-27,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,27
2245,2019-02-28,"Leggett","Edgecombe",35.988278,-77.5843,2,2019,NA,45
2246,2019-03-01,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,22
2247,2019-03-02,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,6
2248,2019-03-03,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,24
2249,2019-03-04,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,26
2250,2019-03-05,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,15
2251,2019-03-12,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,12
2252,2019-03-13,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,21
2253,2019-03-14,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,27
2254,2019-03-15,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,28
2255,2019-03-16,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,11
2256,2019-03-17,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,20
2257,2019-03-18,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,16
2258,2019-03-19,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,26
2259,2019-03-20,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,23
2260,2019-03-21,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,9
2261,2019-03-22,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,18
2262,2019-03-23,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,10
2263,2019-03-24,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,15
2264,2019-03-25,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,39
2265,2019-03-26,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,18
2266,2019-03-27,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,19
2267,2019-03-28,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,16
2268,2019-03-29,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,33
2269,2019-03-30,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,33
2270,2019-03-31,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,NA,13
2271,2019-04-01,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,17
2272,2019-04-02,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,18
2273,2019-04-03,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,30
2274,2019-04-04,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,52
2275,2019-04-05,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,36
2276,2019-04-06,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,20
2277,2019-04-07,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,15
2278,2019-04-08,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,27
2279,2019-04-09,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,22
2280,2019-04-10,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,20
2281,2019-04-11,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,22
2282,2019-04-12,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,25
2283,2019-04-13,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,14
2284,2019-04-14,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,25
2285,2019-04-15,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,10
2286,2019-04-16,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,15
2287,2019-04-17,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,30
2288,2019-04-18,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,28
2289,2019-04-19,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,25
2290,2019-04-20,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,13
2291,2019-04-21,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,9
2292,2019-04-22,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,12
2293,2019-04-23,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,23
2294,2019-04-24,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,41
2295,2019-04-25,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,56
2296,2019-04-26,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,34
2297,2019-04-27,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,25
2298,2019-04-28,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,45
2299,2019-04-29,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,27
2300,2019-04-30,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,NA,41
2301,2019-05-01,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,33
2302,2019-05-02,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,34
2303,2019-05-03,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,28
2304,2019-05-04,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,26
2305,2019-05-05,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,21
2306,2019-05-06,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,13
2307,2019-05-07,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,16
2308,2019-05-08,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,17
2309,2019-05-09,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,17
2310,2019-05-10,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,22
2311,2019-05-11,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,28
2312,2019-05-12,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,22
2313,2019-05-13,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,21
2314,2019-05-14,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,12
2315,2019-05-15,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,24
2316,2019-05-16,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,38
2317,2019-05-17,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,47
2318,2019-05-18,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,51
2319,2019-05-19,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,54
2320,2019-05-20,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,42
2321,2019-05-21,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,36
2322,2019-05-22,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,23
2323,2019-05-23,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,45
2324,2019-05-24,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,53
2325,2019-05-25,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,33
2326,2019-05-26,"Leggett","Edgecombe",35.988278,-77.5843,5,2019,NA,49
2327,2019-06-01,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,29
2328,2019-06-02,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,41
2329,2019-06-03,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,46
2330,2019-06-04,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,35
2331,2019-06-05,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,52
2332,2019-06-06,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,53
2333,2019-06-07,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,54
2334,2019-06-08,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,43
2335,2019-06-09,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,22
2336,2019-06-10,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,23
2337,2019-06-11,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,21
2338,2019-06-12,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,20
2339,2019-06-13,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,18
2340,2019-06-14,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,15
2341,2019-06-15,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,31
2342,2019-06-16,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,41
2343,2019-06-17,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,43
2344,2019-06-18,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,30
2345,2019-06-19,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,26
2346,2019-06-20,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,39
2347,2019-06-21,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,23
2348,2019-06-22,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,38
2349,2019-06-23,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,37
2350,2019-06-24,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,52
2351,2019-06-25,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,36
2352,2019-06-26,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,36
2353,2019-06-27,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,54
2354,2019-06-28,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,57
2355,2019-06-29,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,55
2356,2019-06-30,"Leggett","Edgecombe",35.988278,-77.5843,6,2019,NA,56
2357,2019-07-01,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,36
2358,2019-07-02,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,51
2359,2019-07-03,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,47
2360,2019-07-04,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,54
2361,2019-07-05,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,31
2362,2019-07-06,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,47
2363,2019-07-07,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,41
2364,2019-07-08,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,36
2365,2019-07-09,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,27
2366,2019-07-10,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,29
2367,2019-07-11,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,37
2368,2019-07-12,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,27
2369,2019-07-13,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,49
2370,2019-07-14,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,47
2371,2019-07-15,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,52
2372,2019-07-16,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,60
2373,2019-07-17,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,63
2374,2019-07-18,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,43
2375,2019-07-19,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,43
2376,2019-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,51
2377,2019-07-21,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,44
2378,2019-07-22,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,38
2379,2019-07-23,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,28
2380,2019-07-24,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,27
2381,2019-07-25,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,40
2382,2019-07-26,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,41
2383,2019-07-27,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,31
2384,2019-07-28,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,40
2385,2019-07-29,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,49
2386,2019-07-30,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,35
2387,2019-07-31,"Leggett","Edgecombe",35.988278,-77.5843,7,2019,NA,39
2388,2019-08-01,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,46
2389,2019-08-02,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,38
2390,2019-08-03,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,24
2391,2019-08-04,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,23
2392,2019-08-05,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,18
2393,2019-08-06,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,34
2394,2019-08-07,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,48
2395,2019-08-08,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,38
2396,2019-08-09,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,43
2397,2019-08-10,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,41
2398,2019-08-11,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,37
2399,2019-08-12,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,40
2400,2019-08-13,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,35
2401,2019-08-14,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,35
2402,2019-08-15,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,28
2403,2019-08-16,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,21
2404,2019-08-17,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,27
2405,2019-08-18,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,21
2406,2019-08-19,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,41
2407,2019-08-20,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,38
2408,2019-08-21,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,45
2409,2019-08-22,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,38
2410,2019-08-23,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,31
2411,2019-08-24,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,23
2412,2019-08-25,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,18
2413,2019-08-26,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,16
2414,2019-08-27,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,21
2415,2019-08-28,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,33
2416,2019-08-29,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,24
2417,2019-08-30,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,30
2418,2019-08-31,"Leggett","Edgecombe",35.988278,-77.5843,8,2019,NA,35
2419,2019-09-01,"Leggett","Edgecombe",35.988278,-77.5843,9,2019,NA,27
2420,2019-09-02,"Leggett","Edgecombe",35.988278,-77.5843,9,2019,NA,26
2421,2019-09-03,"Leggett","Edgecombe",35.988278,-77.5843,9,2019,NA,22
2422,2019-09-08,"Leggett","Edgecombe",35.988278,-77.5843,9,2019,NA,55
2423,2019-09-09,"Leggett","Edgecombe",35.988278,-77.5843,9,2019,NA,44
2424,2019-09-10,"Leggett","Edgecombe",35.988278,-77.5843,9,2019,NA,29
